QXV84589.1	38ca92a84806598d84dd673a5d884669	825	FunFam	G3DSA:3.30.420.10:FF:000121	DNA polymerase I	105	326	0.0	T	09-07-2025	-	-	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	Gene3D	G3DSA:3.30.70.370	-	458	728	2.3E-48	T	09-07-2025	-	-	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	FunFam	G3DSA:1.20.1060.10:FF:000006	DNA polymerase I	328	451	4.3E-82	T	09-07-2025	-	-	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	CDD	cd06139	DNA_polA_I_Ecoli_like_exo	129	317	3.72902E-36	T	09-07-2025	-	-	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	Gene3D	G3DSA:1.10.150.20	-	501	672	2.3E-48	T	09-07-2025	-	-	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	SMART	SM00474	35exoneu6	107	291	1.4E-34	T	09-07-2025	IPR002562	3'-5' exonuclease domain	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	Coils	Coil	Coil	334	354	-	T	09-07-2025	-	-	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	Gene3D	G3DSA:3.30.420.10	-	104	326	1.4E-38	T	09-07-2025	IPR036397	Ribonuclease H superfamily	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	SUPERFAMILY	SSF53098	Ribonuclease H-like	106	317	1.38E-26	T	09-07-2025	IPR012337	Ribonuclease H-like superfamily	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	PRINTS	PR00868	DNA-polymerase family A (pol I) signature	449	471	2.4E-6	T	09-07-2025	IPR002298	DNA polymerase A	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	PRINTS	PR00868	DNA-polymerase family A (pol I) signature	611	622	2.4E-6	T	09-07-2025	IPR002298	DNA polymerase A	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	PRINTS	PR00868	DNA-polymerase family A (pol I) signature	633	644	2.4E-6	T	09-07-2025	IPR002298	DNA polymerase A	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	PRINTS	PR00868	DNA-polymerase family A (pol I) signature	697	710	2.4E-6	T	09-07-2025	IPR002298	DNA polymerase A	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	Pfam	PF00476	DNA polymerase family A	338	730	3.1E-61	T	09-07-2025	IPR001098	DNA-directed DNA polymerase, family A, palm domain	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	Pfam	PF01612	3'-5' exonuclease	107	301	5.2E-34	T	09-07-2025	IPR002562	3'-5' exonuclease domain	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	SUPERFAMILY	SSF56672	DNA/RNA polymerases	306	729	1.22E-84	T	09-07-2025	IPR043502	DNA/RNA polymerase superfamily	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	ProSitePatterns	PS00447	DNA polymerase family A signature.	558	577	-	T	09-07-2025	IPR019760	DNA-directed DNA polymerase, family A, conserved site	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	PANTHER	PTHR10133	DNA POLYMERASE I	169	726	4.4E-71	T	09-07-2025	IPR002298	DNA polymerase A	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	FunFam	G3DSA:1.10.150.20:FF:000085	DNA polymerase I	501	672	2.2E-121	T	09-07-2025	-	-	-	-
QXV84589.1	38ca92a84806598d84dd673a5d884669	825	SMART	SM00482	polaultra3	478	714	6.0E-75	T	09-07-2025	IPR001098	DNA-directed DNA polymerase, family A, palm domain	-	-
NP_415794.1	395f94a9f33cf11ba3dcbc322e63ad12	254	NCBIfam	NF007975	phosphatidylglycerophosphatase B	1	253	0.0	T	09-07-2025	-	-	-	-
NP_415794.1	395f94a9f33cf11ba3dcbc322e63ad12	254	FunFam	G3DSA:1.20.144.10:FF:000008	Phosphatidylglycerophosphatase B	1	254	0.0	T	09-07-2025	-	-	-	-
NP_415794.1	395f94a9f33cf11ba3dcbc322e63ad12	254	Pfam	PF01569	PAP2 superfamily	80	231	2.0E-24	T	09-07-2025	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	-	-
NP_415794.1	395f94a9f33cf11ba3dcbc322e63ad12	254	Gene3D	G3DSA:1.20.144.10	Phosphatidic acid phosphatase type 2/haloperoxidase	1	254	8.5E-98	T	09-07-2025	-	-	-	-
NP_415794.1	395f94a9f33cf11ba3dcbc322e63ad12	254	PANTHER	PTHR14969	SPHINGOSINE-1-PHOSPHATE PHOSPHOHYDROLASE	43	221	4.6E-18	T	09-07-2025	-	-	-	-
NP_415794.1	395f94a9f33cf11ba3dcbc322e63ad12	254	SUPERFAMILY	SSF48317	Acid phosphatase/Vanadium-dependent haloperoxidase	16	234	1.7E-32	T	09-07-2025	IPR036938	Phosphatidic acid phosphatase type 2/haloperoxidase superfamily	-	-
NP_415794.1	395f94a9f33cf11ba3dcbc322e63ad12	254	CDD	cd01610	PAP2_like	75	226	1.41829E-15	T	09-07-2025	-	-	-	-
NP_415794.1	395f94a9f33cf11ba3dcbc322e63ad12	254	SMART	SM00014	acid_phosph_2	77	227	6.0E-49	T	09-07-2025	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	-	-
NP_416658.1	2c242910cb3cdf4137502dac1ebc7215	222	NCBIfam	NF006824	GTP cyclohydrolase I FolE	1	221	3.0E-119	T	09-07-2025	-	-	-	-
NP_416658.1	2c242910cb3cdf4137502dac1ebc7215	222	NCBIfam	NF006826	GTP cyclohydrolase I FolE	36	219	3.4E-51	T	09-07-2025	-	-	-	-
NP_416658.1	2c242910cb3cdf4137502dac1ebc7215	222	NCBIfam	TIGR00063	GTP cyclohydrolase I FolE	40	220	2.1E-82	T	09-07-2025	IPR001474	GTP cyclohydrolase I	-	-
NP_416658.1	2c242910cb3cdf4137502dac1ebc7215	222	SUPERFAMILY	SSF55620	Tetrahydrobiopterin biosynthesis enzymes-like	4	221	1.11E-76	T	09-07-2025	-	-	-	-
NP_416658.1	2c242910cb3cdf4137502dac1ebc7215	222	PANTHER	PTHR11109	GTP CYCLOHYDROLASE I	26	220	2.6E-55	T	09-07-2025	IPR001474	GTP cyclohydrolase I	-	-
NP_416658.1	2c242910cb3cdf4137502dac1ebc7215	222	ProSitePatterns	PS00860	GTP cyclohydrolase I signature 2.	146	156	-	T	09-07-2025	IPR018234	GTP cyclohydrolase I, conserved site	-	-
NP_416658.1	2c242910cb3cdf4137502dac1ebc7215	222	Hamap	MF_00223	GTP cyclohydrolase 1 [folE].	36	219	33.702694	T	09-07-2025	IPR001474	GTP cyclohydrolase I	-	-
NP_416658.1	2c242910cb3cdf4137502dac1ebc7215	222	FunFam	G3DSA:3.30.1130.10:FF:000001	GTP cyclohydrolase 1	87	219	8.0E-57	T	09-07-2025	-	-	-	-
NP_416658.1	2c242910cb3cdf4137502dac1ebc7215	222	ProSitePatterns	PS00859	GTP cyclohydrolase I signature 1.	98	114	-	T	09-07-2025	IPR018234	GTP cyclohydrolase I, conserved site	-	-
NP_416658.1	2c242910cb3cdf4137502dac1ebc7215	222	CDD	cd00642	GTP_cyclohydro1	35	220	4.99942E-95	T	09-07-2025	-	-	-	-
NP_416658.1	2c242910cb3cdf4137502dac1ebc7215	222	Gene3D	G3DSA:3.30.1130.10	-	87	222	2.0E-52	T	09-07-2025	IPR043133	GTP cyclohydrolase I, C-terminal/NADPH-dependent 7-cyano-7-deazaguanine reductase	-	-
NP_416658.1	2c242910cb3cdf4137502dac1ebc7215	222	FunFam	G3DSA:1.10.286.10:FF:000002	GTP cyclohydrolase 1	2	86	1.0E-51	T	09-07-2025	-	-	-	-
NP_416658.1	2c242910cb3cdf4137502dac1ebc7215	222	Gene3D	G3DSA:1.10.286.10	-	2	86	2.4E-34	T	09-07-2025	IPR043134	GTP cyclohydrolase I, N-terminal domain	-	-
NP_416658.1	2c242910cb3cdf4137502dac1ebc7215	222	Pfam	PF01227	GTP cyclohydrolase I	41	218	6.2E-57	T	09-07-2025	IPR020602	GTP cyclohydrolase I domain	-	-
YP_006536.1	5fb507b34300afc6508e42a9cb83c591	301	NCBIfam	NF001462	recombination-associated protein RdgC	5	300	1.3E-109	T	09-07-2025	-	-	-	-
YP_006536.1	5fb507b34300afc6508e42a9cb83c591	301	NCBIfam	NF001464	recombination-associated protein RdgC	5	300	2.5E-82	T	09-07-2025	-	-	-	-
YP_006536.1	5fb507b34300afc6508e42a9cb83c591	301	Coils	Coil	Coil	80	103	-	T	09-07-2025	-	-	-	-
YP_006536.1	5fb507b34300afc6508e42a9cb83c591	301	Pfam	PF04381	Putative exonuclease, RdgC	5	298	3.1E-94	T	09-07-2025	IPR007476	Putative exonuclease, RdgC	-	-
YP_006536.1	5fb507b34300afc6508e42a9cb83c591	301	Hamap	MF_00194	Recombination-associated protein RdgC [rdgC].	3	300	34.311584	T	09-07-2025	IPR007476	Putative exonuclease, RdgC	-	-
YP_006536.1	5fb507b34300afc6508e42a9cb83c591	301	PANTHER	PTHR38103	RECOMBINATION-ASSOCIATED PROTEIN RDGC	5	299	4.4E-110	T	09-07-2025	IPR007476	Putative exonuclease, RdgC	-	-
YP_006848.1	1ff9e67bc2c0a366450726a34dd74bf4	61	Coils	Coil	Coil	23	57	-	T	09-07-2025	-	-	-	-
QXV81142.1	fc59c471a460938907534519eaa4b239	294	MobiDBLite	mobidb-lite	consensus disorder prediction	1	30	-	T	09-07-2025	-	-	-	-
QXV81142.1	fc59c471a460938907534519eaa4b239	294	Pfam	PF21821	Dit-like phage tail protein	64	192	2.9E-18	T	09-07-2025	IPR048494	Dit-like phage tail protein, N-terminal domain	-	-
NP_415915.1	023dd58ebc302d8263c2c576ec3597a9	401	CDD	cd00751	thiolase	5	400	0.0	T	09-07-2025	IPR002155	Thiolase	-	-
NP_415915.1	023dd58ebc302d8263c2c576ec3597a9	401	PIRSF	PIRSF000429	Ac-CoA_Ac_transf	1	401	0.0	T	09-07-2025	IPR002155	Thiolase	-	-
NP_415915.1	023dd58ebc302d8263c2c576ec3597a9	401	Pfam	PF00108	Thiolase, N-terminal domain	5	269	1.0E-70	T	09-07-2025	IPR020616	Thiolase, N-terminal	-	-
NP_415915.1	023dd58ebc302d8263c2c576ec3597a9	401	ProSitePatterns	PS00737	Thiolases signature 2.	347	363	-	T	09-07-2025	IPR020613	Thiolase, conserved site	-	-
NP_415915.1	023dd58ebc302d8263c2c576ec3597a9	401	PANTHER	PTHR18919	ACETYL-COA C-ACYLTRANSFERASE	2	400	8.3E-123	T	09-07-2025	-	-	-	-
NP_415915.1	023dd58ebc302d8263c2c576ec3597a9	401	NCBIfam	NF006551	3-oxoadipyl-CoA thiolase	1	401	0.0	T	09-07-2025	-	-	-	-
NP_415915.1	023dd58ebc302d8263c2c576ec3597a9	401	ProSitePatterns	PS00099	Thiolases active site.	382	395	-	T	09-07-2025	IPR020610	Thiolase, active site	-	-
NP_415915.1	023dd58ebc302d8263c2c576ec3597a9	401	NCBIfam	TIGR01930	acetyl-CoA C-acyltransferase	6	399	0.0	T	09-07-2025	IPR002155	Thiolase	-	-
NP_415915.1	023dd58ebc302d8263c2c576ec3597a9	401	ProSitePatterns	PS00098	Thiolases acyl-enzyme intermediate signature.	86	104	-	T	09-07-2025	IPR020615	Thiolase, acyl-enzyme intermediate active site	-	-
NP_415915.1	023dd58ebc302d8263c2c576ec3597a9	401	NCBIfam	TIGR02430	3-oxoadipyl-CoA thiolase	2	401	0.0	T	09-07-2025	IPR012793	Beta-ketoadipyl CoA thiolase	-	-
NP_415915.1	023dd58ebc302d8263c2c576ec3597a9	401	SUPERFAMILY	SSF53901	Thiolase-like	277	400	7.85E-46	T	09-07-2025	IPR016039	Thiolase-like	-	-
NP_415915.1	023dd58ebc302d8263c2c576ec3597a9	401	Pfam	PF02803	Thiolase, C-terminal domain	277	400	1.2E-42	T	09-07-2025	IPR020617	Thiolase, C-terminal	-	-
NP_415915.1	023dd58ebc302d8263c2c576ec3597a9	401	SUPERFAMILY	SSF53901	Thiolase-like	4	276	1.12E-78	T	09-07-2025	IPR016039	Thiolase-like	-	-
NP_415915.1	023dd58ebc302d8263c2c576ec3597a9	401	Gene3D	G3DSA:3.40.47.10	-	1	401	0.0	T	09-07-2025	IPR016039	Thiolase-like	-	-
NP_415915.1	023dd58ebc302d8263c2c576ec3597a9	401	FunFam	G3DSA:3.40.47.10:FF:000010	Acetyl-CoA acetyltransferase (Thiolase)	1	400	0.0	T	09-07-2025	-	-	-	-
QXV76974.1	970f4fefd3c3cd5093653d3464f8f78b	219	Pfam	PF23813	Anti-DarT factor A	4	219	4.2E-116	T	09-07-2025	IPR055608	Anti-DarT factor A-like	-	-
NP_416813.1	65a926bfd2167943d8099013a707a4ac	260	Gene3D	G3DSA:3.40.190.10	-	29	252	1.7E-85	T	09-07-2025	-	-	-	-
NP_416813.1	65a926bfd2167943d8099013a707a4ac	260	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	26	257	1.49E-65	T	09-07-2025	-	-	-	-
NP_416813.1	65a926bfd2167943d8099013a707a4ac	260	FunFam	G3DSA:3.40.190.10:FF:000020	Histidine ABC transporter substrate-binding periplasmic protein	113	213	7.8E-58	T	09-07-2025	-	-	-	-
NP_416813.1	65a926bfd2167943d8099013a707a4ac	260	Gene3D	G3DSA:3.40.190.10	-	113	213	1.7E-85	T	09-07-2025	-	-	-	-
NP_416813.1	65a926bfd2167943d8099013a707a4ac	260	PANTHER	PTHR35936	MEMBRANE-BOUND LYTIC MUREIN TRANSGLYCOSYLASE F	7	253	1.1E-44	T	09-07-2025	-	-	-	-
NP_416813.1	65a926bfd2167943d8099013a707a4ac	260	CDD	cd13703	PBP2_HisJ_LAO	25	253	0.0	T	09-07-2025	-	-	-	-
NP_416813.1	65a926bfd2167943d8099013a707a4ac	260	SMART	SM00062	AABind_6	27	256	3.0E-78	T	09-07-2025	IPR001638	Solute-binding protein family 3/N-terminal domain of MltF	-	-
NP_416813.1	65a926bfd2167943d8099013a707a4ac	260	Pfam	PF00497	Bacterial extracellular solute-binding proteins, family 3	28	254	7.3E-38	T	09-07-2025	IPR001638	Solute-binding protein family 3/N-terminal domain of MltF	-	-
NP_416813.1	65a926bfd2167943d8099013a707a4ac	260	NCBIfam	TIGR01096	lysine/arginine/ornithine ABC transporter substrate-binding protein	3	253	2.2E-96	T	09-07-2025	IPR005768	Specific amino acids and opine-binding periplasmic protein, ABC transporter	-	-
NP_416813.1	65a926bfd2167943d8099013a707a4ac	260	NCBIfam	NF011586	lysine/arginine/ornithine ABC transporter substrate-binding protein ArgT	1	260	0.0	T	09-07-2025	-	-	-	-
NP_416813.1	65a926bfd2167943d8099013a707a4ac	260	ProSitePatterns	PS01039	Bacterial extracellular solute-binding proteins, family 3 signature.	50	63	-	T	09-07-2025	IPR018313	Solute-binding protein family 3, conserved site	-	-
QXV79398.1	cc4c9ccbf0dca26cc94f45473731dda4	163	Hamap	MF_04136	SAR-endolysin.	4	161	30.515032	T	09-07-2025	IPR043688	SAR-endolysin-like	-	-
QXV79398.1	cc4c9ccbf0dca26cc94f45473731dda4	163	Hamap	MF_04110	Endolysin.	5	161	28.227345	T	09-07-2025	IPR034690	Endolysin T4 type	-	-
QXV79398.1	cc4c9ccbf0dca26cc94f45473731dda4	163	Gene3D	G3DSA:1.10.530.40	-	1	160	5.7E-47	T	09-07-2025	IPR023347	Lysozyme domain superfamily	-	-
QXV79398.1	cc4c9ccbf0dca26cc94f45473731dda4	163	PANTHER	PTHR38107	-	19	160	5.0E-40	T	09-07-2025	IPR051018	Bacteriophage Glycosyl Hydrolase 24	-	-
QXV79398.1	cc4c9ccbf0dca26cc94f45473731dda4	163	Pfam	PF00959	Phage lysozyme	25	154	2.2E-35	T	09-07-2025	IPR002196	Glycoside hydrolase, family 24	-	-
QXV79398.1	cc4c9ccbf0dca26cc94f45473731dda4	163	SUPERFAMILY	SSF53955	Lysozyme-like	15	161	1.28E-47	T	09-07-2025	IPR023346	Lysozyme-like domain superfamily	-	-
QXV79398.1	cc4c9ccbf0dca26cc94f45473731dda4	163	CDD	cd16900	endolysin_R21-like	19	158	1.15759E-70	T	09-07-2025	-	-	-	-
XPK42663.1	2815f2f38dc323f717fe293c0fced597	360	MobiDBLite	mobidb-lite	consensus disorder prediction	309	343	-	T	09-07-2025	-	-	-	-
XPK42663.1	2815f2f38dc323f717fe293c0fced597	360	MobiDBLite	mobidb-lite	consensus disorder prediction	26	38	-	T	09-07-2025	-	-	-	-
XPK42663.1	2815f2f38dc323f717fe293c0fced597	360	MobiDBLite	mobidb-lite	consensus disorder prediction	26	120	-	T	09-07-2025	-	-	-	-
XPK42663.1	2815f2f38dc323f717fe293c0fced597	360	MobiDBLite	mobidb-lite	consensus disorder prediction	109	120	-	T	09-07-2025	-	-	-	-
XPK42663.1	2815f2f38dc323f717fe293c0fced597	360	MobiDBLite	mobidb-lite	consensus disorder prediction	311	321	-	T	09-07-2025	-	-	-	-
XPK42663.1	2815f2f38dc323f717fe293c0fced597	360	MobiDBLite	mobidb-lite	consensus disorder prediction	39	101	-	T	09-07-2025	-	-	-	-
XPK42663.1	2815f2f38dc323f717fe293c0fced597	360	Coils	Coil	Coil	214	241	-	T	09-07-2025	-	-	-	-
NP_416924.1	bedd03002b8cc4f2c282bc01f83c4ff2	474	ProSitePatterns	PS01035	PTS EIIB domains cysteine phosphorylation site signature.	22	39	-	T	09-07-2025	IPR018113	Phosphotransferase system EIIB, cysteine phosphorylation site	-	-
NP_416924.1	bedd03002b8cc4f2c282bc01f83c4ff2	474	CDD	cd00212	PTS_IIB_glc	7	83	2.07959E-25	T	09-07-2025	IPR018113	Phosphotransferase system EIIB, cysteine phosphorylation site	-	-
NP_416924.1	bedd03002b8cc4f2c282bc01f83c4ff2	474	SUPERFAMILY	SSF55604	Glucose permease domain IIB	9	82	8.24E-17	T	09-07-2025	IPR036878	Glucose permease domain IIB	-	-
NP_416924.1	bedd03002b8cc4f2c282bc01f83c4ff2	474	Pfam	PF02378	Phosphotransferase system, EIIC	120	401	7.2E-45	T	09-07-2025	IPR003352	Phosphotransferase system, EIIC	-	-
NP_416924.1	bedd03002b8cc4f2c282bc01f83c4ff2	474	ProSiteProfiles	PS51103	PTS_EIIC type-1 domain profile.	115	474	30.432749	T	09-07-2025	IPR013013	Phosphotransferase system, EIIC component, type 1	-	-
NP_416924.1	bedd03002b8cc4f2c282bc01f83c4ff2	474	ProSiteProfiles	PS51098	PTS_EIIB type-1 domain profile.	7	89	19.405743	T	09-07-2025	IPR001996	Phosphotransferase system, IIB component, type 1	-	-
NP_416924.1	bedd03002b8cc4f2c282bc01f83c4ff2	474	Pfam	PF00367	phosphotransferase system, EIIB	13	44	4.5E-9	T	09-07-2025	IPR018113	Phosphotransferase system EIIB, cysteine phosphorylation site	-	-
NP_416924.1	bedd03002b8cc4f2c282bc01f83c4ff2	474	NCBIfam	NF007152	PTS N-acetylmuramic acid transporter subunit IIBC	1	474	0.0	T	09-07-2025	-	-	-	-
NP_416924.1	bedd03002b8cc4f2c282bc01f83c4ff2	474	PANTHER	PTHR30175	PHOSPHOTRANSFERASE SYSTEM TRANSPORT PROTEIN	7	472	0.0	T	09-07-2025	IPR050558	Phosphotransferase System Sugar-Specific Components	-	-
NP_416924.1	bedd03002b8cc4f2c282bc01f83c4ff2	474	Gene3D	G3DSA:3.30.1360.60	Glucose permease domain IIB	5	85	2.7E-18	T	09-07-2025	IPR036878	Glucose permease domain IIB	-	-
NP_416924.1	bedd03002b8cc4f2c282bc01f83c4ff2	474	FunFam	G3DSA:3.30.1360.60:FF:000001	PTS system glucose-specific IIBC component PtsG	5	85	3.0E-22	T	09-07-2025	-	-	-	-
QXV84393.1	5d4da298774a6fe62e137b5975ffea6c	122	PIRSF	PIRSF000378	Gly_radicl_YfiD	1	122	1.1E-49	T	09-07-2025	IPR011140	Autonomous glycyl radical cofactor GrcA	-	-
QXV84393.1	5d4da298774a6fe62e137b5975ffea6c	122	PANTHER	PTHR30191	FORMATE ACETYLTRANSFERASE	62	122	7.6E-22	T	09-07-2025	IPR050244	Autonomous Glycyl Radical Cofactor	-	-
QXV84393.1	5d4da298774a6fe62e137b5975ffea6c	122	Gene3D	G3DSA:3.20.70.20	-	53	120	1.0E-29	T	09-07-2025	-	-	-	-
QXV84393.1	5d4da298774a6fe62e137b5975ffea6c	122	ProSiteProfiles	PS51149	Glycine radical domain profile.	1	122	23.964867	T	09-07-2025	IPR001150	Glycine radical domain	-	-
QXV84393.1	5d4da298774a6fe62e137b5975ffea6c	122	ProSitePatterns	PS00850	Glycine radical domain signature.	92	100	-	T	09-07-2025	IPR019777	Formate C-acetyltransferase glycine radical, conserved site	-	-
QXV84393.1	5d4da298774a6fe62e137b5975ffea6c	122	SUPERFAMILY	SSF51998	PFL-like glycyl radical enzymes	62	121	1.6E-25	T	09-07-2025	-	-	-	-
QXV84393.1	5d4da298774a6fe62e137b5975ffea6c	122	Pfam	PF01228	Glycine radical	63	103	2.5E-14	T	09-07-2025	IPR001150	Glycine radical domain	-	-
QXV79746.1	cf54baa2ade255aa666bdfb67e4bc0d0	83	Coils	Coil	Coil	62	82	-	T	09-07-2025	-	-	-	-
QXV79746.1	cf54baa2ade255aa666bdfb67e4bc0d0	83	Pfam	PF23804	Family of unknown function (DUF7179)	2	83	1.0E-32	T	09-07-2025	IPR055603	Protein of unknown function DUF7179	-	-
QXV80494.1	cf54baa2ade255aa666bdfb67e4bc0d0	83	Coils	Coil	Coil	62	82	-	T	09-07-2025	-	-	-	-
QXV80494.1	cf54baa2ade255aa666bdfb67e4bc0d0	83	Pfam	PF23804	Family of unknown function (DUF7179)	2	83	1.0E-32	T	09-07-2025	IPR055603	Protein of unknown function DUF7179	-	-
QXV85379.1	cf54baa2ade255aa666bdfb67e4bc0d0	83	Coils	Coil	Coil	62	82	-	T	09-07-2025	-	-	-	-
QXV85379.1	cf54baa2ade255aa666bdfb67e4bc0d0	83	Pfam	PF23804	Family of unknown function (DUF7179)	2	83	1.0E-32	T	09-07-2025	IPR055603	Protein of unknown function DUF7179	-	-
QXV84691.1	cf54baa2ade255aa666bdfb67e4bc0d0	83	Coils	Coil	Coil	62	82	-	T	09-07-2025	-	-	-	-
QXV84691.1	cf54baa2ade255aa666bdfb67e4bc0d0	83	Pfam	PF23804	Family of unknown function (DUF7179)	2	83	1.0E-32	T	09-07-2025	IPR055603	Protein of unknown function DUF7179	-	-
QXV75766.1	92023d3d699ecf16d6c7ec68975413e2	56	MobiDBLite	mobidb-lite	consensus disorder prediction	1	20	-	T	09-07-2025	-	-	-	-
QXV80891.1	55c7246a2eab035b3c6c44e32c97d96e	536	Pfam	PF12236	Bacteriophage head to tail connecting protein	12	481	3.3E-108	T	09-07-2025	IPR020991	Head-to-tail connector protein, podovirus-type	-	-
QXV80891.1	55c7246a2eab035b3c6c44e32c97d96e	536	Hamap	MF_04120	Portal protein.	2	526	61.373722	T	09-07-2025	IPR038995	Portal protein, Caudovirales	-	-
QXV84916.1	90f87784a8c34da474131568cc8236a3	105	Coils	Coil	Coil	7	44	-	T	09-07-2025	-	-	-	-
QXV84916.1	90f87784a8c34da474131568cc8236a3	105	Pfam	PF10849	Protein of unknown function (DUF2654)	26	95	2.5E-39	T	09-07-2025	IPR022558	Protein of unknown function DUF2654	-	-
QXV78616.1	90f87784a8c34da474131568cc8236a3	105	Coils	Coil	Coil	7	44	-	T	09-07-2025	-	-	-	-
QXV78616.1	90f87784a8c34da474131568cc8236a3	105	Pfam	PF10849	Protein of unknown function (DUF2654)	26	95	2.5E-39	T	09-07-2025	IPR022558	Protein of unknown function DUF2654	-	-
QXV76029.1	90f87784a8c34da474131568cc8236a3	105	Coils	Coil	Coil	7	44	-	T	09-07-2025	-	-	-	-
QXV76029.1	90f87784a8c34da474131568cc8236a3	105	Pfam	PF10849	Protein of unknown function (DUF2654)	26	95	2.5E-39	T	09-07-2025	IPR022558	Protein of unknown function DUF2654	-	-
QXV82156.1	90f87784a8c34da474131568cc8236a3	105	Coils	Coil	Coil	7	44	-	T	09-07-2025	-	-	-	-
QXV82156.1	90f87784a8c34da474131568cc8236a3	105	Pfam	PF10849	Protein of unknown function (DUF2654)	26	95	2.5E-39	T	09-07-2025	IPR022558	Protein of unknown function DUF2654	-	-
QXV86013.1	90f87784a8c34da474131568cc8236a3	105	Coils	Coil	Coil	7	44	-	T	09-07-2025	-	-	-	-
QXV86013.1	90f87784a8c34da474131568cc8236a3	105	Pfam	PF10849	Protein of unknown function (DUF2654)	26	95	2.5E-39	T	09-07-2025	IPR022558	Protein of unknown function DUF2654	-	-
AXN58102.1	90f87784a8c34da474131568cc8236a3	105	Coils	Coil	Coil	7	44	-	T	09-07-2025	-	-	-	-
AXN58102.1	90f87784a8c34da474131568cc8236a3	105	Pfam	PF10849	Protein of unknown function (DUF2654)	26	95	2.5E-39	T	09-07-2025	IPR022558	Protein of unknown function DUF2654	-	-
NP_049677.1	90f87784a8c34da474131568cc8236a3	105	Coils	Coil	Coil	7	44	-	T	09-07-2025	-	-	-	-
NP_049677.1	90f87784a8c34da474131568cc8236a3	105	Pfam	PF10849	Protein of unknown function (DUF2654)	26	95	2.5E-39	T	09-07-2025	IPR022558	Protein of unknown function DUF2654	-	-
QXV79166.1	90f87784a8c34da474131568cc8236a3	105	Coils	Coil	Coil	7	44	-	T	09-07-2025	-	-	-	-
QXV79166.1	90f87784a8c34da474131568cc8236a3	105	Pfam	PF10849	Protein of unknown function (DUF2654)	26	95	2.5E-39	T	09-07-2025	IPR022558	Protein of unknown function DUF2654	-	-
QXV75452.1	90f87784a8c34da474131568cc8236a3	105	Coils	Coil	Coil	7	44	-	T	09-07-2025	-	-	-	-
QXV75452.1	90f87784a8c34da474131568cc8236a3	105	Pfam	PF10849	Protein of unknown function (DUF2654)	26	95	2.5E-39	T	09-07-2025	IPR022558	Protein of unknown function DUF2654	-	-
QXV78889.1	90f87784a8c34da474131568cc8236a3	105	Coils	Coil	Coil	7	44	-	T	09-07-2025	-	-	-	-
QXV78889.1	90f87784a8c34da474131568cc8236a3	105	Pfam	PF10849	Protein of unknown function (DUF2654)	26	95	2.5E-39	T	09-07-2025	IPR022558	Protein of unknown function DUF2654	-	-
QXV83543.1	90f87784a8c34da474131568cc8236a3	105	Coils	Coil	Coil	7	44	-	T	09-07-2025	-	-	-	-
QXV83543.1	90f87784a8c34da474131568cc8236a3	105	Pfam	PF10849	Protein of unknown function (DUF2654)	26	95	2.5E-39	T	09-07-2025	IPR022558	Protein of unknown function DUF2654	-	-
QXV76388.1	90f87784a8c34da474131568cc8236a3	105	Coils	Coil	Coil	7	44	-	T	09-07-2025	-	-	-	-
QXV76388.1	90f87784a8c34da474131568cc8236a3	105	Pfam	PF10849	Protein of unknown function (DUF2654)	26	95	2.5E-39	T	09-07-2025	IPR022558	Protein of unknown function DUF2654	-	-
QXV82815.1	b390fbbe513a58a7353972cb36d482e0	925	Gene3D	G3DSA:3.30.420.10	-	3	243	7.5E-26	T	09-07-2025	IPR036397	Ribonuclease H superfamily	-	-
QXV82815.1	b390fbbe513a58a7353972cb36d482e0	925	SUPERFAMILY	SSF53098	Ribonuclease H-like	5	217	8.34E-8	T	09-07-2025	IPR012337	Ribonuclease H-like superfamily	-	-
QXV82815.1	b390fbbe513a58a7353972cb36d482e0	925	Gene3D	G3DSA:1.10.150.20	-	644	776	1.6E-17	T	09-07-2025	-	-	-	-
QXV82815.1	b390fbbe513a58a7353972cb36d482e0	925	Gene3D	G3DSA:3.30.70.370	-	609	823	1.6E-17	T	09-07-2025	-	-	-	-
