geneID,symbol,entity,5_R1,5_R2,10_R1,10_R2,20_R1,20_R2
gene-AUO97_RS13595,gene-AUO97_RS13595,host,11.383219906824312,8.32381812833812,1.431671907258583,1.8047828444131289,1.348394879957507,0.7225023571439225
gene-AUO97_RS15990,gene-AUO97_RS15990,host,2.2471175648654333,1.124388113937758,0.3335640274191462,0.3855748434393495,0.3398072104279865,0.1749365943478395
gene-AUO97_RS14895,ygaH,host,2.236017852826411,1.0399008243436263,0.7869219470383572,0.0687270247253296,0.0890722718768922,0.7795420169184427
gene-AUO97_RS16265,gene-AUO97_RS16265,host,8.420384485516307,7.261949471135447,2.5892601043827197,2.708542783022856,1.8444223172633036,1.3637635173210478
gene-AUO97_RS18020,gene-AUO97_RS18020,host,0.5833090050851507,0.0810312330657371,0.0749449473369864,0.0589088783359968,0.0763476616087647,0.0954541245206256
gene-M172_gp01,gene-M172_gp01,phage,4570.158424812581,5031.993773120108,1518.9874511020116,1535.7501894601387,898.7237324079509,953.2588397942184
gene-AUO97_RS12285,gene-AUO97_RS12285,host,0.2173111979728993,0.0704389150179283,0.0651482221948966,0.0512083713639711,0.0663675751239589,0.0829764611845961
gene-AUO97_RS15240,gene-AUO97_RS15240,host,15.37931451733316,8.973048923230989,4.259316147993223,3.4169744539650693,2.012954866645186,2.069294038616735
gene-AUO97_RS02550,gene-AUO97_RS02550,host,53.64109610763047,37.50449591214578,25.57421382927324,22.967393485638457,8.877706091867168,8.19760021383133
gene-AUO97_RS00045,gene-AUO97_RS00045,host,67.208203216094,51.60833367221101,9.441083686606104,9.194897866459767,7.165444120270146,5.317695246407533
gene-AUO97_RS05675,gene-AUO97_RS05675,host,8.716216331194259,8.026734487902369,2.855324425885706,1.8363001918799025,2.697219732772143,2.049777892700727
gene-AUO97_RS13620,gene-AUO97_RS13620,host,296.83063346143706,200.574810513551,49.385313706558726,44.9120693394465,17.180151833224823,15.965425463381612
gene-AUO97_RS06500,argS,host,40.56293692815751,31.067809095671308,11.069632347115787,12.034481927531848,5.289729191161369,5.805433512930312
gene-AUO97_RS12065,gene-AUO97_RS12065,host,0.4341216788997781,0.1738250644797264,0.5282409997784364,0.1624744870234752,0.0701905921241869,0.1462603520880554
gene-AUO97_RS12875,gene-AUO97_RS12875,host,0.0388872670056767,0.0378145754306773,0.0349743087572603,0.0274908098901318,0.0356289087507568,0.0445452581096253
gene-AUO97_RS19725,gene-AUO97_RS19725,host,146.74504136943747,114.75265181425836,54.899425987506014,48.201021740494646,42.91015307208374,38.035067994356595
gene-AUO97_RS01145,gene-AUO97_RS01145,host,130.7407036911294,105.489584938076,51.886256737146866,44.92326842580826,22.84171580822896,18.497488469735913
gene-AUO97_RS17990,gene-AUO97_RS17990,host,0.0901046430619338,0.4380956909651642,0.0810380324863349,0.3184910901905522,0.0825547885688269,0.1032146224491318
gene-AUO97_RS12210,gene-AUO97_RS12210,host,25.184154071940387,18.529535043936576,4.538298297472772,5.521880660156114,3.1454919128916665,2.7185572802662175
gene-AUO97_RS14725,tauA,host,40.14746100417481,31.52395189541552,6.750444752211845,5.893094794459537,3.5993411995901528,3.987891767076398
gene-AUO97_RS10015,gene-AUO97_RS10015,host,6.174742468115668,5.901774808287855,1.9460704658504135,2.4997000707241335,0.9187168613588028,1.6322655293026986
gene-AUO97_RS05525,uvrA,host,66.39167542640607,44.055180839451175,16.95032649659412,15.28009031623409,13.20588330537975,11.728130099434203
gene-AUO97_RS06705,gene-AUO97_RS06705_gene_alr,host,65.26245018035574,45.42218981113982,11.67410113097302,9.048435728103868,8.195133101108198,8.31410612298808
gene-AUO97_RS04835,gene-AUO97_RS04835,host,2.6995631542734566,2.2392997022547796,0.7058822549568455,0.762147939561049,0.3714001811022479,0.3260296906778412
gene-AUO97_RS08335,gene-AUO97_RS08335,host,0.0293197648058673,0.0285109894120186,0.0263695185074581,0.0207271979330359,0.0268630661216024,0.0335857104794793
gene-AUO97_RS01975,gene-AUO97_RS01975,host,42.09877006360912,30.52655028001487,9.314456379588322,9.108999786775128,6.038321731848544,5.762231871243885
gene-AUO97_RS04990,mraY,host,74.90594647338777,54.405847125335505,19.7482950104836,17.203129733257725,12.44098450467113,11.402033560365886
gene-AUO97_RS09765,tatB,host,1.2904712920719432,2.1406675748941653,0.8875329722304759,1.2342620467795506,0.0695495821504501,0.7825930619944444
gene-AUO97_RS19570,gene-AUO97_RS19570,host,0.1560967760087023,0.1517909013766625,0.1403898309270308,0.1103504340660223,0.1430174506192354,0.1788084304400452
gene-AUO97_RS13910,gene-AUO97_RS13910,host,0.0122598131599755,0.0119216305284768,0.0110261924732513,0.0086669035604951,0.0112325652588116,0.0140435824792513
gene-AUO97_RS14005,tagF,host,4.19071063340863,2.593252680706919,0.9033208183711142,1.1997161253615365,0.8567639151158573,1.071174253604896
gene-AUO97_RS19320,gene-AUO97_RS19320,host,54.429211385612184,51.011862255983715,62.68561939592958,51.36199647806305,14.66723410239492,16.64507811362999
gene-AUO97_RS14070,gene-AUO97_RS14070,host,8.355221474393261,5.723618055796174,1.8334329992309912,1.6035118773997905,0.4998200541071207,0.4275652365185537
gene-AUO97_RS17255,pcaG,host,9.869032833654956,5.491216560754787,1.2815585994624676,1.75352094513484,1.2088379754721088,1.269539856124321
gene-AUO97_RS06925,gene-AUO97_RS06925,host,0.0586395296117347,0.0570219788240372,0.0527390370149163,0.0414543958660718,0.0537261322432048,0.0671714209589587
gene-AUO97_RS10510,gene-AUO97_RS10510,host,16.76918077690873,13.62993005596914,3.289985220842282,3.251731581612167,1.6923731656609524,1.2031586871766442
gene-AUO97_RS10865,gene-AUO97_RS10865,host,29.012918301778377,21.9569028287351,13.43345109206667,11.23449864518708,5.9816637751809525,5.873445886092405
gene-AUO97_RS12015,def,host,14.937782782397992,10.643276308330083,4.024217824399052,4.428410897519069,2.5858621040533807,1.3405079226157428
gene-AUO97_RS18685,hfq,host,45.83980412151413,35.519969093153094,14.922026822143524,13.02722787012551,4.506319080162299,7.7374322592192355
gene-AUO97_RS05385,gene-AUO97_RS05385,host,14.466953874211107,10.119007188720564,2.510941785206361,1.614822764156983,2.2478849681298145,0.8722029545892283
gene-AUO97_RS19380,gene-AUO97_RS19380,host,1.787559854293204,5.214751934391793,0.3215379998651352,0.7582142727762178,1.637780482897696,0.4095289858465552
gene-AUO97_RS10065,secB,host,280.8385048469769,220.12160943102617,74.5947144131567,61.1940037799455,46.5236701618952,35.430948925822555
gene-AUO97_RS08400,gene-AUO97_RS08400,host,1.1759959684514134,0.5891048809055681,0.2243528809348371,0.277117971078982,0.0979508584626917,0.2041060861936207
gene-AUO97_RS05850,parE,host,20.136235543377364,13.540086790158057,5.634595045407346,5.027797722820217,3.023634859668135,2.809968789829309
gene-AUO97_RS17490,gene-AUO97_RS17490,host,1.4348359901871344,1.9726040799440383,0.7564755621827065,1.3641087139679275,0.2266571204010204,0.7367865236435792
gene-AUO97_RS05410,gene-AUO97_RS05410,host,0.437481753813863,0.4254139735951199,1.967304867595893,0.3092716112639835,0.400825223446015,0.5011341537332846
gene-AUO97_RS16140,gene-AUO97_RS16140,host,563.2414340893108,442.18501999694945,274.7806157951947,252.9380180719588,106.54373153369995,93.036428262245
gene-AUO97_RS17770,glnL,host,27.88689997554387,19.07847532032889,4.822200976355771,4.25624606636812,3.1560472548812357,2.3675202722318422
gene-AUO97_RS09955,bamB,host,97.45383249617646,75.86326465950533,29.041951856928694,26.929839044337164,19.218625111615737,17.979608957153342
gene-AUO97_RS04225,gene-AUO97_RS04225,host,108.83864798094656,84.7225901866369,20.270037150622095,17.69424908979517,15.40183111639471,12.213529418772666
gene-AUO97_RS05080,gene-AUO97_RS05080,host,0.452576882388004,0.4605621366556854,0.2366495250669324,0.0818458585048085,0.0482157597054402,0.0120564088900695
gene-AUO97_RS06325,gene-AUO97_RS06325,host,52.93529221147743,23.3977685477316,5.114992655749322,4.020530946431786,5.210727904798196,7.51701230599927
gene-AUO97_RS09350,gene-AUO97_RS09350,host,2.177977155803013,0.7774563829217616,0.4711091590063797,0.4092848188866648,0.0757779029400426,0.2210641540514986
gene-AUO97_RS03915,gene-AUO97_RS03915,host,5.62292724754877,6.471575317272168,2.614072415570229,2.2467672935942335,1.0204014675308684,1.2135307448247186
gene-AUO97_RS05190,hisH,host,15.76350112285939,10.306307463861062,3.338688260735555,3.841373605278864,1.9224044697313731,1.0476785220443423
gene-AUO97_RS03480,gene-AUO97_RS03480,host,6.0714859051037005,4.154670961448766,1.4734828341645765,1.3852977679418623,1.4421962629110727,0.9935529308799034
gene-AUO97_RS16015,gene-AUO97_RS16015,host,4.719500132052584,2.217309195707898,1.383074937218931,1.6119611253759143,0.923112635815065,1.154127141931201
gene-AUO97_RS11385,gene-AUO97_RS11385,host,15.18547776571676,11.212021615195829,3.060252016260278,3.725004740112869,2.0130333444177646,1.759537695330199
gene-AUO97_RS12200,gene-AUO97_RS12200,host,5.5074390112027425,6.8101034464265835,4.3417493110623475,2.73980494886621,0.1868878342447677,0.7009729266944105
gene-AUO97_RS09600,gene-AUO97_RS09600,host,7.603162746031408,5.05866412138959,2.018572152999491,1.7096521723666782,1.2274354827870646,1.0164290841811676
gene-AUO97_RS01940,purM,host,52.868710021121075,40.421874518145465,15.440128660190515,13.628742264439747,11.291968853233582,9.63712327758238
gene-AUO97_RS03770,gene-AUO97_RS03770,host,0.1119481928951299,0.1088601413913438,0.1006836161193857,0.0791402102897735,0.1025680706461183,0.1282363491034667
gene-AUO97_RS15055,gene-AUO97_RS15055,host,1.287798402071794,0.8727976829158096,0.5966567814398812,0.3586389107145725,0.3217892638932796,0.4023189684901017
gene-AUO97_RS15385,gspK,host,3.1516914681007053,2.525895468221025,0.8410228308972444,0.8079720844271571,0.4125159591298571,0.5157505665505054
gene-AUO97_RS14595,gene-AUO97_RS14595,host,0.91554152537278,0.8902866345961641,0.2166886520830259,0.4428410897519069,0.3090420563380869,0.3863816953421846
gene-AUO97_RS04390,rplB,host,1793.5309542283087,1471.6105809790868,630.9358940844534,600.2088516628775,478.7262129336927,431.41272565388294
gene-AUO97_RS18830,kdpA,host,0.3305417695482521,0.170165589438048,0.1573843894076714,0.0962178346154615,0.0178144543753784,0.1113631452740632
gene-AUO97_RS14225,gene-AUO97_RS14225,host,13.661558926028952,5.815394978980155,1.9244526823611312,1.4351019321358445,2.0610089047158136,1.4455156777653162
gene-AUO97_RS15670,gene-AUO97_RS15670,host,0.0092666146292791,0.0090109983258721,0.0083341789262702,0.0065509036945548,0.0084901663829144,0.0106148817401699
gene-AUO97_RS15925,gene-AUO97_RS15925,host,4.5833368787415,4.5576282093259115,1.4206270040770343,0.8603724263512065,0.5931214365634179,0.2669593155401609
gene-AUO97_RS12675,gene-AUO97_RS12675,host,1.688119438557688,1.6415532579343703,0.4620777878856579,0.4669796514449553,0.2017398475622327,0.4764277605764561
gene-AUO97_RS09645,gene-AUO97_RS09645,host,17.871129643296307,14.414443471981317,5.6068188726482955,4.798864501446145,1.9039198113685716,2.380387230233102
gene-AUO97_RS02925,gene-AUO97_RS02925,host,0.0162267512395576,0.0157791420171933,0.0145939648547865,0.0114712749907578,0.0148671141932148,0.0185876992111906
gene-AUO97_RS12060,gene-AUO97_RS12060,host,0.2216574219323573,0.6466292398645824,0.0398707119832767,0.0313395232747503,0.1218508679275885,0.0507815942449728
gene-AUO97_RS12205,lysS,host,22.926331386140877,17.137788023861972,6.586485263904054,5.238616390534247,3.364836058784717,3.161403171133113
gene-AUO97_RS15775,gene-AUO97_RS15775,host,17.810492529069606,12.70533490468748,4.171775774608032,3.229072286296161,2.692657624597937,1.581854772806662
gene-AUO97_RS10980,nuoG,host,211.0451084912383,154.3360701553883,51.954433352510094,46.84295783329303,39.15338409852031,35.58967038006616
gene-AUO97_RS17275,pcaD,host,3.3417817428733256,1.521964495864475,0.9511143125781673,0.3887536284081625,0.581349560723228,0.2422785984970078
gene-AUO97_RS14975,gene-AUO97_RS14975,host,22.205183015643623,16.299966010821326,7.768403847275455,5.771602595972704,2.0597566642563905,2.304147069834177
gene-AUO97_RS02500,gene-AUO97_RS02500,host,199.71403934929657,144.81445049765594,45.5439732712879,39.98519429431583,32.993234830446156,29.479600249391577
gene-AUO97_RS15695,gene-AUO97_RS15695,host,0.0179044767312081,0.0174105880415881,0.0161028723680439,0.0126573195778474,0.0164042633181998,0.0205095291780988
gene-AUO97_RS09195,gene-AUO97_RS09195,host,20.502139977887172,14.923965895394696,4.19358968534465,3.6938233035250128,1.524209235880689,1.8519714603082065
gene-AUO97_RS05350,gene-AUO97_RS05350,host,0.1055511533011225,0.102639561883267,0.0949302666268494,0.0746179125589293,0.0967070380377687,0.1209085577261258
gene-AUO97_RS00685,gene-AUO97_RS00685,host,14.769974126815637,10.252973355829466,3.548803644425899,3.216264304947627,2.113820179677688,1.901839862287407
gene-AUO97_RS08280,gene-AUO97_RS08280,host,0.0177042669275045,0.017215900954861,0.0159228083000306,0.0125157840554114,0.0162208290638429,0.0202801893949572
gene-AUO97_RS12160,mtgA,host,8.876104727822272,6.723799618060922,3.043229122617364,2.114724468760808,1.03339600381067,1.0673122684231018
gene-AUO97_RS05440,ycaC,host,87.23121030591574,75.85260062526321,30.856878771746494,28.52796317235049,21.523099877161776,18.040829534398245
gene-AUO97_RS10730,gene-AUO97_RS10730,host,6.164847047493688,4.9170765114702615,1.9312376116899683,1.9097521995550983,1.2058158805334285,0.3967312050388503
gene-AUO97_RS02495,odhB,host,359.1239107974245,251.65599949115764,82.71424021092066,72.67391957384147,60.18740656824289,52.27704219579598
gene-AUO97_RS12295,ureE,host,9.1554152537278,5.154291042398844,1.547776086307328,1.4112518244840988,1.072186726070914,0.3942670360634537
gene-AUO97_RS04660,astB,host,56.82445292172151,40.72705740664948,11.057892776611917,9.321409545447503,9.587596192963163,9.153155659110618
gene-AUO97_RS03040,gene-AUO97_RS03040,host,5.076669986192699,2.8507310574675135,0.9646139995954056,1.870261872848004,0.9826682897386176,0.7371521745237993
gene-AUO97_RS07885,gene-AUO97_RS07885,host,41.76999701631493,30.309204263675504,12.157373848447666,9.627759724565747,7.412362103146597,7.291865077510402
gene-AUO97_RS10695,rpe,host,32.08708968147443,23.29559488595111,5.963196006232443,7.01375793812644,3.1482575046793264,3.1599900348945984
gene-AUO97_RS05240,hisF,host,17.303296771399435,14.184949728254674,4.373170978402886,4.738089981261661,3.09042056338087,3.0609458981653592
gene-AUO97_RS12635,gene-AUO97_RS12635,host,0.0405965974235086,0.0394767545704873,0.1095349230309801,0.0286991971380497,0.037195014629911,0.2325164571656265
gene-AUO97_RS15845,gene-AUO97_RS15845,host,84.61198830314467,66.37240358610025,27.428300140219704,26.206325496989503,12.675291433846857,9.893655430486088
gene-AUO97_RS04530,gene-AUO97_RS04530,host,41.01062409398307,29.21892654261741,12.126741821628404,11.398761624299986,7.734817428616484,7.103923382645117
gene-AUO97_RS03595,secD,host,97.0363051377378,72.36331950850492,26.963040635378412,22.948538927922467,20.48465563609172,18.121980596096385
gene-AUO97_RS14480,gene-AUO97_RS14480,host,2.8793733731409157,2.4829717543819747,1.612418499323693,0.8833444060285021,0.3484297694007843,0.3111617294422356
gene-AUO97_RS19435,gene-AUO97_RS19435,host,1.351569645929008,0.2628574145790985,0.2431140974590047,0.1910946541143313,0.2476643657064808,0.3096438673473954
gene-AUO97_RS04395,rplW,host,1931.6304960824912,1602.57287157093,691.1233929998373,641.2154329836184,515.7784012355482,474.9502844921175
gene-AUO97_RS11230,gene-AUO97_RS11230,host,3.3927156418217956,3.123175240162269,0.3661595998464192,0.543644791500771,0.2901211141133061,0.3627256731783775
gene-AUO97_RS12715,gene-AUO97_RS12715,host,30.047492754665427,26.236615193534632,6.895117060214733,5.533859995723512,2.8343142822962557,2.988965195244154
gene-AUO97_RS00670,ubiA,host,7.527274226030563,5.774789002203608,1.7349883200913954,1.363750586187941,1.2129637023508533,1.083225133211878
gene-AUO97_RS01380,cgtA,host,52.36452363340578,39.85163824718249,12.612663803063596,11.684945103054948,10.154238993965714,8.016504742603207
gene-AUO97_RS15995,gene-AUO97_RS15995,host,1.66733458975667,0.8583573980503305,0.4410476989300527,0.3466761424198045,0.2695815662114791,0.1123486598340107
gene-AUO97_RS17170,gene-AUO97_RS17170,host,0.0710440454911401,0.0690843204983528,0.0638953717680717,0.050223594991587,0.0650912756023443,0.0813807600079693
gene-AUO97_RS02510,gene-AUO97_RS02510,host,204.0277071499736,146.92398551353486,59.09108685285217,58.81119399343971,50.171366506050006,43.550038102492536
gene-AUO97_RS07540,gene-AUO97_RS07540,host,3.9898335947824313,3.1537355909184894,0.7344604839024668,1.1051305575833013,0.61994301226317,0.293998703523527
gene-AUO97_RS06790,gene-AUO97_RS06790,host,0.1896823904066627,0.3952501466164929,0.1218542542276184,0.019156187820752,0.0248269902052951,0.0310400942817682
gene-AUO97_RS06820,gene-AUO97_RS06820,host,0.0134664290359876,0.0130949623301859,0.0121113948916393,0.0095199037894138,0.0370142369160354,0.0154257576685822
gene-AUO97_RS08240,gene-AUO97_RS08240,host,0.0376968404646866,0.036656986386881,0.0339036666524462,0.0266492544853319,0.0345382278706316,0.0431816277593306
gene-AUO97_RS18360,gene-AUO97_RS18360,host,17.73796076238356,14.117288892927323,4.127053116913031,4.609869343683009,1.7456439916987063,2.243980859493352
gene-AUO97_RS01135,gene-AUO97_RS01135,host,25.96944533963594,22.88737059799436,8.422166947686948,8.53101134438979,2.175908355849796,3.2954954453401366
gene-AUO97_RS01580,gene-AUO97_RS01580,host,11.62262131236224,9.622458926556286,2.7508202261189325,1.806092656255904,1.087954177924898,1.8548471923894303
gene-AUO97_RS08065,gene-AUO97_RS08065,host,0.0827079932583422,0.0804265223712167,0.0743856566852178,0.0584692598409521,0.0757779029400426,0.0947417803077851
gene-AUO97_RS05165,gene-AUO97_RS05165,host,5.464471165693531,4.415639485186384,2.1458195685444093,2.0131290992461155,1.4808265199533337,1.498762330146768
gene-AUO97_RS17905,gene-AUO97_RS17905,host,1.002735956360664,1.3856340854241052,0.332255933193973,0.4103985190741115,0.2417675950944217,0.3022713943153145
gene-AUO97_RS16475,gene-AUO97_RS16475,host,4.412936515674591,4.68429489871506,4.453643359834107,4.024604432699701,2.1296124333849065,1.427749990170209
gene-AUO97_RS17810,gene-AUO97_RS17810,host,6.014484924384086,4.4028616941999,1.762577206577784,1.8631728776147305,0.8049091885460629,0.3870548341842442
gene-AUO97_RS04475,recG,host,11.87914775898484,10.287283361481991,3.346918271323453,3.4579166076612355,2.575782032193649,1.9545701597221952
gene-AUO97_RS03415,gene-AUO97_RS03415,host,75.47174004346677,66.20510932283561,13.541946368057388,13.387885574020029,9.487546534765947,11.605389593863745
gene-AUO97_RS15205,putP,host,37.39632762379911,28.73184918915398,11.3715763050895,11.618324272379777,8.724064487773362,6.769176295230284
gene-AUO97_RS06030,sul2,host,0.0407458496199186,0.1188656690927541,0.1099376249538881,0.0288047088922337,0.0373317610072268,0.0466742594163353
gene-AUO97_RS08245,gene-AUO97_RS08245,host,0.0333821418572827,0.0324613072221175,0.0300231264934312,0.0235990386105047,0.0305850572107401,0.0382391522929012
gene-AUO97_RS11740,gene-AUO97_RS11740,host,11.342625887944846,9.96325434687182,3.763836743212976,3.978650415739789,2.0361364649358333,2.082838826453964
gene-AUO97_RS08985,uvrC,host,12.394344176384312,9.25039051472944,3.372397721918827,2.102359686347835,2.183161383702629,1.9677867769926976
gene-AUO97_RS01655,gene-AUO97_RS01655,host,0.0603423108708776,0.0195592631537986,0.0180901597020312,0.0142193844259302,0.0184287459055639,0.0230406507463579
gene-AUO97_RS14190,paaE,host,46.55432011488917,32.6054574338497,7.5179944205754925,6.617597075671151,5.13448807886967,3.693858903412573
gene-AUO97_RS12050,gene-AUO97_RS12050,host,0.2231450556366013,0.2169896778069068,0.0668971677571757,0.0525830927428696,0.0681492549930584,0.2556120515686552
gene-AUO97_RS07535,gene-AUO97_RS07535,host,2.7485520319612307,0.9483895518013874,0.5581899677658748,0.3133952327475033,0.0812339119517257,0.1015631884899456
gene-AUO97_RS05270,gene-AUO97_RS05270,host,15.238947757849564,12.184171325226158,5.620662869864711,4.809746280360989,2.3975286513530163,2.151164756210655
gene-AUO97_RS07165,gene-AUO97_RS07165,host,21.657353610822067,16.70953234512453,11.979502912406552,10.278788596993802,4.005800704041521,5.707105775237774
gene-AUO97_RS05370,gene-AUO97_RS05370,host,0.0415088805116774,0.0403638726507229,0.0373321273251655,0.0880323687492986,0.0380308576553023,0.0475483092181393
gene-AUO97_RS05110,ettA,host,108.8081875352068,81.49006876632778,33.915294263753026,29.93942724397403,22.196359966953935,22.388816596271873
gene-AUO97_RS06215,gene-AUO97_RS06215,host,84.92249977783439,63.91237219018685,19.312376116899685,15.711734213189564,12.31201478018343,11.629891896281729
gene-AUO97_RS02005,gene-AUO97_RS02005,host,17.157706858133004,14.55203948893111,3.171533907760652,2.534814382516571,1.8190748999885105,1.7990805447751073
gene-AUO97_RS02355,gene-AUO97_RS02355,host,1.83108305074556,3.4674321557955863,0.4333773041660518,1.158199773197295,0.4414886519115528,0.5519738504888353
gene-AUO97_RS14610,gene-AUO97_RS14610,host,2.742730725930684,2.1227727571312047,0.1510254241790787,0.1187103154346603,0.3589882472614141,0.3205908727586669
gene-AUO97_RS09260,gene-AUO97_RS09260,host,11.28142416186672,8.512898516132532,2.353930471325379,2.1309854995453197,1.2072629422793113,1.0958568790649676
gene-AUO97_RS17260,pcaH,host,9.296788564518293,4.5869705031716235,1.6887388340024252,1.2626460823504784,1.216830292665313,0.6819842202320733
gene-AUO97_RS03020,gene-AUO97_RS03020,host,68.56963337013167,59.493394833069296,36.872304781282374,33.5689609060842,13.456430536718791,12.69539856124321
gene-AUO97_RS15085,gene-AUO97_RS15085,host,2.4147037584809876,2.9501706474268654,0.3897974635236556,0.744094826355804,0.1701827764351796,0.0709240143086212
gene-AUO97_RS08920,gene-AUO97_RS08920,host,0.6995832253679051,0.6802854682960723,0.6291889764802813,0.5466195920014593,0.5060251990348363,0.295241827005656
gene-AUO97_RS06265,gene-AUO97_RS06265,host,31.276237925201265,23.654939706910568,12.924192655596071,9.362018605380928,4.56080226000155,3.335231825411352
gene-AUO97_RS08395,gene-AUO97_RS08395,host,0.1108287109661786,0.1077715399774304,0.0996767799581919,0.0783488081868758,0.1015423899396571,0.1269539856124321
gene-AUO97_RS04105,gene-AUO97_RS04105,host,259.55477750589864,195.2007923177835,78.80222026481982,74.27657529935128,48.73417438137345,51.05170910797802
gene-AUO97_RS09475,gene-AUO97_RS09475,host,12.535327137770064,11.391236846617288,4.117701736164624,4.486641152581779,1.764696805219113,2.1339843735423063
gene-AUO97_RS07525,dkgB,host,7.154241416846607,3.4985537231479267,1.3017489919913126,1.1986198267395185,1.0230016896905758,0.900046912923959
gene-AUO97_RS06825,acnD,host,35.00860893005298,25.609692756431965,10.24296484495574,8.790573991047633,7.863984859538466,5.157049127869796
gene-AUO97_RS11480,cntB,host,14.76558061461628,11.452837633965174,1.968538287575577,2.3823932269990458,2.0690455630337663,1.074532166625601
gene-AUO97_RS13235,gene-AUO97_RS13235,host,0.061231332025513,0.1786268618410448,0.0550700441757966,0.0432866343573899,0.0561007679224625,0.3507016177139009
gene-AUO97_RS16725,gene-AUO97_RS16725,host,4.740264143734147,4.046842967023993,0.900693794802939,0.9282288520131876,0.5913111060743087,0.4843625957100823
gene-AUO97_RS06520,gene-AUO97_RS06520,host,43.17409594916643,31.205999708654687,12.017991507617444,12.768872220329447,6.715936549806438,5.584368354470906
gene-AUO97_RS14860,gene-AUO97_RS14860,host,107.20283338518638,74.57524463870337,29.103158592731344,20.747925130968973,11.846612159626668,8.855432329756066
gene-AUO97_RS18610,gene-AUO97_RS18610,host,7.433869754824243,5.869868464620114,1.832935533381813,1.303526581042593,1.013645573828451,0.7337095490736006
gene-AUO97_RS09165,hisIE,host,25.559334505766007,17.25180077933285,6.065602501331834,5.860976736460092,3.109243722958494,2.804797356553733
gene-AUO97_RS13830,gene-AUO97_RS13830,host,32.64014193552948,23.37163200294863,5.120650264518879,5.4997790844905,4.818285953999418,2.539079712248642
gene-AUO97_RS14845,gene-AUO97_RS14845,host,19.14083012787443,16.388195184641365,4.1836813606305325,4.474507623516533,2.4454015925834867,2.1838414956266994
gene-AUO97_RS03535,gene-AUO97_RS03535,host,0.0088592095096865,0.0258444939993837,0.0079677681821096,0.0062628943394784,0.0243506930310928,0.0101482002887635
gene-AUO97_RS04320,rpsE,host,1540.719375281027,1255.0190598215104,523.4231872864813,492.0399550290244,372.83184739892187,335.8162354362587
gene-AUO97_RS07440,rsmB,host,12.000074221855206,10.826704131065997,3.4142161410966887,2.935828904473738,1.7040447047344762,1.371686741099841
gene-AUO97_RS08200,gene-AUO97_RS08200,host,0.0443314843864714,0.0431086159909721,0.0398707119832767,0.0313395232747503,0.0406169559758628,0.0507815942449728
gene-AUO97_RS08205,gene-AUO97_RS08205,host,0.0727540772206862,0.0235823938681466,0.0218111115882258,0.017144159340673,0.0222193413434698,0.0277798655607072
gene-AUO97_RS12380,gene-AUO97_RS12380,host,2.8559706287438344,1.7823754688575026,0.4983838997909596,0.4520123549242837,0.3514928882526594,0.4394561040430342
gene-AUO97_RS10230,gene-AUO97_RS10230,host,5.243908807460131,4.303628609836986,1.3044947712649275,1.393451957686047,0.6474179224340557,0.2982140601634311
gene-AUO97_RS08405,gene-AUO97_RS08405,host,0.0586395296117347,0.0570219788240372,0.0527390370149163,0.0414543958660718,0.0537261322432048,0.0671714209589587
gene-AUO97_RS06305,cysK,host,35.178963210585835,28.96562410804811,5.41786701874857,6.234965216072702,3.6896784332427974,2.706826720265069
gene-AUO97_RS10815,gene-AUO97_RS10815,host,0.5325864829038334,0.123308398143513,0.2052839861839192,0.2330742577641615,0.162653713862151,0.0871537658666582
gene-AUO97_RS14415,gene-AUO97_RS14415,host,1.9423588519845745,0.7777327627237245,0.9248361027048736,0.4038598360148239,0.314048628679352,0.6544019876929491
gene-AUO97_RS17625,gene-AUO97_RS17625,host,43.750953043315285,33.51181695488669,10.774585262147411,6.081359873552744,4.303463192680708,3.687711010646838
gene-AUO97_RS04370,rplP,host,2073.3803123288653,1683.656978531465,753.7153614954585,693.5005014512234,580.6311587056772,512.3237288953873
gene-AUO97_RS11915,pgaD,host,6.095579103139825,3.310125870735362,0.6407792997312338,1.1752321228031375,1.087954177924898,0.8161327646513493
gene-AUO97_RS14350,gene-AUO97_RS14350,host,44.70377721400643,36.2487393291874,21.42063445268638,19.73904082227492,10.748974783448633,10.005417470747236
gene-AUO97_RS00825,gene-AUO97_RS00825,host,0.2999230580270298,0.2360974458268449,0.012844945870901,0.0302894877011117,0.0130853595283063,0.0490801490769711
gene-AUO97_RS01895,gene-AUO97_RS01895,host,15.016606208071735,11.741775806183002,2.9226216345766147,3.31289713629691,2.413198773257284,1.998349773529024
gene-AUO97_RS12755,gene-AUO97_RS12755,host,0.0370664585171166,0.0360439933034884,0.0333367157050809,0.0262036147782193,0.0339606655316579,0.0424595269606796
gene-AUO97_RS10550,gigA,host,22.81767578715443,18.918409649288865,2.869950630375185,3.7112593351678025,1.8547990732011677,1.1398345457462944
gene-AUO97_RS06545,gene-AUO97_RS06545,host,9.963664902131825,8.3084955696886,3.7071905846519657,2.7209807769333727,2.275950119337143,1.5322032746328014
gene-AUO97_RS08715,gene-AUO97_RS08715,host,1.7248176872219856,1.6058673175444926,0.6931166818284868,0.6485828492291046,0.5715962347596594,0.4624151793830308
gene-AUO97_RS05685,gene-AUO97_RS05685,host,372.6887045235223,266.34037443894374,133.4887072773433,112.91445885755634,96.68734655943524,84.11898322706098
