geneID,symbol,entity,0,5,10,15
gene-PA0192,gene-PA0192,host,1,0.4502693906609185,0.1749747639450687,0.1470135609893278
gene-PA5380,gbdR,host,1,0.4112385045279917,0.1719895905389698,0.1603135050712415
gene-PA3832,holC,host,1,0.7002288314916328,0.1539814606510771,0.0611379223338436
gene-PA1428,gene-PA1428,host,0.5016918732537092,1,0.0678041637003369,0.0561953098184791
gene-PA4963,gene-PA4963,host,0.9419555056365568,1,0.1578695615781326,0.0664907814835292
gene-PA4684,gene-PA4684,host,0.7136995213745166,1,0.2990501430754048,0.2234521493507158
gene-PA3413,gene-PA3413,host,1,0.2419283410963075,0.0426585142016297,0.0352135830211416
gene-PA1533,gene-PA1533,host,1,0.7097508251029693,0.0703414141646428,0.0317577888035931
gene-PA0229,pcaT,host,1,0.2514480033119016,0.043289834648031,0.0237574273767283
gene-PA3441,gene-PA3441,host,0.6647201679062256,1,0.142362942122558,0.0470969224422735
gene-PA2823,gene-PA2823,host,1,0.493063461944211,0.0661270933014629,0.0353213871983615
gene-PA3789,gene-PA3789,host,0.874189638664488,1,0.2289751738118026,0.1060522532773292
gene-PA5456,gene-PA5456,host,1,0.9518906154955042,0.1042889219876074,0.056534484645335
gene-PA2936,gene-PA2936,host,0.8155253252077557,1,0.1259847177733191,0.3524407847902816
gene-PA4838,gene-PA4838,host,1,0.8297260294353682,0.1492368547326247,0.0866157583511082
gene-PA4541,gene-PA4541,host,1,0.5698874042098439,0.1921240221429794,0.08810980733107
gene-PA1667,gene-PA1667,host,1,0.6678647647247407,0.108011914518205,0.1331964401721405
gene-PA5464,gene-PA5464,host,1,0.9773921638667376,0.1434437566458669,0.05147980127946
gene-PA0784,gene-PA0784,host,1,0.4771871706330853,0.0800382091438308,0.0292756917487154
gene-PA4947,amiB,host,1,0.4307368547790914,0.1419769193502184,0.0571100625613191
gene-PA4103,gene-PA4103,host,1,0.2715304478900087,0.1825376899074638,0.0266810390207522
gene-PA2722,gene-PA2722,host,1,0.3741875610740945,0.1454319707111528,0.0452049165582657
gene-PA1664,gene-PA1664,host,0.9929541171054256,1,0.2350728120007083,0.6093004124972499
gene-PA3131,gene-PA3131,host,1,0.264493216537435,0.0469764216706144,0.0256538243276546
gene-PA0118,gene-PA0118,host,1,0.3150184471813692,0.1558517908322684,0.0855313408409862
gene-PA0303,spuG,host,0.8194693312958786,1,0.1639404367531318,0.0289355895918887
gene-PA4406.1,gene-PA4406.1,host,1,0.7322676639824951,0.1188732921045218,0.0274470770199784
gene-PA3733a,gene-PA3733a,host,1,0.5067727636071556,0.1975142283183822,0.0754290713482602
gene-PA4561,ribF,host,1,0.6532641036382337,0.1285379091600597,0.06673974945007
gene-PA3100,xcpU,host,1,0.5481137402804297,0.0394401171164534,0.0222858148534576
gene-PA4848,accC,host,0.2898014565568165,1,0.1926219247608148,0.0409599341221017
gene-PA3795,gene-PA3795,host,1,0.7393205718629244,0.1750477344372983,0.0684065049364938
gene-PA4407,ftsZ,host,1,0.7602118128986404,0.1120200823148845,0.0228055283686461
gene-PA1985,pqqA,host,1,0.8570086201519055,0.4459448639866396,0.2706489101393135
gene-PA5252a,gene-PA5252a,host,1,0.3479211614808021,0.060142013329075,0.0307005342329872
gene-PA3814,iscS,host,0.5898792181969209,1,0.0916595027948024,0.0320500890172966
gene-PA4470,fumC1,host,1,0.3223972422666928,0.0236929475021502,0.0077331731879486
gene-PA5438,gene-PA5438,host,1,0.7640035060201243,0.1473415932942161,0.0708746635364774
gene-PA4294,gene-PA4294,host,1,0.6513506310802406,0.4431350222446074,0.4709158490410535
gene-PA5134,gene-PA5134,host,1,0.6269338557214372,0.1121814622619175,0.0385603978124173
gene-PA5228,gene-PA5228,host,1,0.5892967467576485,0.1973444175096498,0.0560317675238671
gene-PA5408,gene-PA5408,host,1,0.3510048481167981,0.0646399260556418,0.0121526274488347
gene-PA5221,gene-PA5221,host,1,0.7424217378831895,0.0817010896939778,0.033328977002156
gene-PA3149,wbpH,host,0.9042024950523264,1,0.1378990649265093,0.0198699396755329
gene-PA3839,gene-PA3839,host,1,0.9609520640967384,0.1318958648980391,0.0717679200894528
gene-PA3829,gene-PA3829,host,1,0.4169569096693354,0.0797897930758722,0.061976408872297
gene-PA1404,gene-PA1404,host,1,0.6324543483717523,0.2605728179487363,0.1469669555515047
gene-PA2195,hcnC,host,1,0.4826348615181641,0.138682322559666,0.1262028846326433
gene-PA0261,gene-PA0261,host,1,0.7596828648474465,0.1000871638913407,0.0255634371213208
gene-PA0108,coIII,host,1,0.4598528966767531,0.0825399451035184,0.0249737655469127
gene-PA1974,gene-PA1974,host,1,0.6794444737051264,0.1812152811498561,0.0395953390384033
gene-PA4403,secA,host,1,0.935570568264164,0.1460256491309722,0.0701431436052383
gene-PA0079,gene-PA0079,host,1,0.9098962827755928,0.1498896984536311,0.098870776133436
gene-PA5369.3,gene-PA5369.3,host,1,0.8078582146262093,0.4987193814161419,0.2800224990824171
gene-PA4451,gene-PA4451,host,1,0.9813981331618844,0.3058289799262259,0.1293585914596271
gene-PA4287,gene-PA4287,host,1,0.78128503463477,0.2269879656788137,0.2322475068470219
gene-PA1453,flhF,host,1,0.3651207172509845,0.0475626993469252,0.0246374786827589
gene-PA2478,gene-PA2478,host,0.9875292749005988,1,0.1902454444484676,0.0595159450235995
gene-PA4583,gene-PA4583,host,1,0.8272881824138301,0.1341120037429419,0.0298845280423789
gene-PA1773,cmaX,host,1,0.7043680105595154,0.2607590180950623,0.0896262684137511
gene-PA3235,gene-PA3235,host,1,0.6238731286581083,0.0317479555598474,0.0118682315977007
gene-PA1348,gene-PA1348,host,1,0.3498038624160603,0.1054698860344846,0.051892930786105
gene-PA2473,gene-PA2473,host,0.6256791017391891,1,0.1023093277018287,0.1882783691670761
gene-PA3057,gene-PA3057,host,1,0.6838967112645628,0.0631841907183945,0.1069104777156184
gene-PA1168,gene-PA1168,host,1,0.6981840411808804,0.0958845401388574,0.0846739645003233
gene-PA5307,gene-PA5307,host,1,0.5520907612142141,0.0847667179561709,0.0511825706101244
gene-PA0059,osmC,host,1,0.456329268835505,0.0858146706086266,0.0614569741406832
gene-PA1572,gene-PA1572,host,1,0.4983471006230555,0.0692950864767703,0.033416317297982
gene-PA2338,gene-PA2338,host,0.9285871600098696,1,0.2449169528964664,0.169788398629039
gene-PA4039,gene-PA4039,host,1,0.4558591603700637,0.0898430616577899,0.069785245818941
gene-PA4733,acsB,host,1,0.482512939305298,0.0443992587494558,0.0256160916968128
gene-PA2140,gene-PA2140,host,1,0.2474386805841331,0.1985249277512394,0.1753139000353349
gene-PA0777,gene-PA0777,host,1,0.7710582549938997,0.189003504731104,0.1219794435870372
gene-PA4423,gene-PA4423,host,1,0.9744375368383364,0.2357844123708653,0.0906455041341108
gene-PA1965,gene-PA1965,host,1,0.5430817471846293,0.1468185854265014,0.0304938431106341
gene-PA2795,gene-PA2795,host,1,0.928564542319988,0.1861811570247134,0.0803390474236191
gene-PA4018,gene-PA4018,host,1,0.6790178210517047,0.0554632145999091,0.0574354297741208
gene-PA2521,czcB,host,1,0.4491457838615477,0.2037781994604121,0.0871061032195821
gene-PA3928,gene-PA3928,host,0.9318479088690786,1,0.2659467471480776,0.3235622071406959
gene-PA0468,gene-PA0468,host,1,0.4166573693098633,0.0938228057840109,0.0514021449725351
gene-PA5511,mifR,host,1,0.5577449463467485,0.0889930517428944,0.0418386459551903
gene-PA4500,gene-PA4500,host,1,0.826353305333886,0.1074369306211421,0.0611172199905256
gene-PA5173,arcC,host,0.8637217576388361,1,0.2746658250880331,0.0511216442717174
gene-PA1295,gene-PA1295,host,1,0.8287727275494091,0.233142961808369,0.1355407807400821
gene-PPLUZ19_gp12.1,gp12.1,phage,0.0000096934964671955,0.0083896836007733,1,0.2951555998872408
gene-PA5124,ntrB,host,1,0.6088222105899166,0.1331442719303379,0.0592499396974516
gene-PA3553,arnC,host,1,0.2569712064189788,0.0758184061798235,0.1040969357226992
gene-PA4679,gene-PA4679,host,1,0.6648575304197302,0.0980188996633258,0.0831519316058804
gene-PA3633,ygbP,host,0.8284752902869928,1,0.3247676860167519,0.0687444206485076
gene-PA0055,gene-PA0055,host,1,0.6042169352045694,0.1316938084146453,0.0484038173859626
gene-PA1629,gene-PA1629,host,1,0.31328379354393,0.1183900180449986,0.2090558871682955
gene-PPLUZ19_gp13,gp13,phage,0.000017343549271876595,0.0031242478651921,1,0.3457739427609269
gene-PA4791,gene-PA4791,host,1,0.4895216060919363,0.0872333491893646,0.0217267635088778
gene-PA1554,ccoN1,host,0.7560251320854354,1,0.3787523173035144,0.2309594204096918
gene-PA0486,gene-PA0486,host,1,0.6589309725195125,0.2374986256678926,0.11103400201338
gene-PA2666,gene-PA2666,host,1,0.5764484949868295,0.1245725513666665,0.03701133400446
gene-PA0141,gene-PA0141,host,1,0.9893418244619026,0.2634532627914725,0.0659976319631803
gene-PA4651,gene-PA4651,host,1,0.8627033532804651,0.3694970837801491,0.1879495432313973
gene-PA2253,ansA,host,1,0.8909492047713933,0.2094379349154063,0.2674645414991359
gene-PA4580,gene-PA4580,host,1,0.5155265344941112,0.123963095567165,0.0357225161768117
gene-PA0087,gene-PA0087,host,0.9965218968111484,1,0.1489653818572014,0.116153993454682
gene-PA2857,gene-PA2857,host,1,0.2530212543191671,0.0682178368692208,0.0452621239744971
gene-PA3774,gene-PA3774,host,0.9373105871950372,1,0.2660006925193762,0.2204583098188421
gene-PA4056,ribD,host,1,0.3528311549302914,0.0590744024354788,0.0266760710504843
gene-PPLUZ19_gp2,gp2,phage,0.000012875636699189083,1,0.3143446982077842,0.0849357944882871
gene-PA4008,gene-PA4008,host,1,0.7471777171218513,0.0844657735077227,0.1184793345257795
gene-PA2418,gene-PA2418,host,1,0.9968527160324862,0.1088510259640111,0.0475276416301032
gene-PA5053,hslV,host,0.9436546153522224,1,0.2427980969377044,0.0556677687207178
gene-PA4566,obg,host,1,0.8770160961956975,0.1554007852928522,0.0724845529239821
gene-PA4035,gene-PA4035,host,1,0.5344978047748012,0.0660480965309872,0.0711176674020249
gene-PA3170,gene-PA3170,host,1,0.737480953017137,0.1620564269533052,0.0823752889900099
gene-PA5006,gene-PA5006,host,1,0.6919012861718506,0.2381884604531224,0.0712010509324456
gene-PA0367,gene-PA0367,host,1,0.3964826645902675,0.0534358605923598,0.0295325618689465
gene-PA4047,ribA,host,0.8899004163865829,1,0.243354458839969,0.0757850224191375
gene-PA1640,gene-PA1640,host,1,0.4770391218165043,0.1178391184431461,0.0252633559970319
gene-PA3497,gene-PA3497,host,1,0.1351135369317835,0.0996258344851298,0.0869006171166153
gene-PA0220,gene-PA0220,host,1,0.2172619727552041,0.1162148030195528,0.0492905141697593
gene-PA2071,fusA2,host,1,0.2783599594008645,0.0553466759542172,0.0195239416181201
gene-PA2865,gene-PA2865,host,1,0.6713666074766182,0.1278672522920395,0.0619312590940293
gene-PA2093,gene-PA2093,host,1,0.5373524121769877,0.0725890009265908,0.0327316648522057
gene-PA1576,gene-PA1576,host,1,0.5782209086811977,0.0732363695062026,0.0347889858607053
gene-PA0320,gene-PA0320,host,1,0.4427129357878401,0.2274866939928312,0.0669631768359109
gene-PA2283,gene-PA2283,host,0.9108635821399726,1,0.4241760878236148,0.3104258919442729
gene-PA4095,gene-PA4095,host,1,0.3561592862630975,0.1324219145446238,0.2240638043000363
gene-PA4940,gene-PA4940,host,0.5141457533031902,1,0.2315605447662552,0.1067669565819085
gene-PA0816,gene-PA0816,host,1,0.6908235190462315,0.1298237548933493,0.0348512136690082
gene-PA2152,gene-PA2152,host,1,0.4410103856037572,0.1193376409099085,0.0705246512842405
gene-PA0585,gene-PA0585,host,1,0.7912144867727638,0.2671611351126599,0.1550579738576278
gene-PA4984,gene-PA4984,host,1,0.3209756268069187,0.0681167374659273,0.030603148355508
gene-PA5300,cycB,host,1,0.5923841690930777,0.2523024546701825,0.1700347452199719
gene-PA2483,gene-PA2483,host,1,0.9267128021799158,0.1297707833604413,0.0579371263664167
gene-PA4371,gene-PA4371,host,0.0358750491874293,0.0113870260555374,1,0.0007157645554341
gene-PA0208,mdcA,host,1,0.5892638434490068,0.0202504720633953,0.0265259009884119
gene-PA2590,gene-PA2590,host,1,0.8086536139373617,0.0842407309175418,0.1198232304789922
gene-PA4015,gene-PA4015,host,1,0.8006017813345094,0.0907667879541352,0.0637158692606387
gene-PA4200,gene-PA4200,host,1,0.7229748822599774,0.0645579210258158,0.0396281901668478
gene-PA5097,gene-PA5097,host,1,0.6575669053874401,0.106846094494199,0.0963416120632437
gene-PA2838,gene-PA2838,host,1,0.5876625309660487,0.1820257474244767,0.0812117495909387
gene-PA3476,rhlI,host,1,0.2951996702407783,0.0636819724711446,0.052678266487602
gene-PA1043,gene-PA1043,host,1,0.4085613186856009,0.0695706851086376,0.0448604756631946
gene-PA2409,gene-PA2409,host,0.8333172802713625,1,0.1170888632330992,0.0388187674990326
gene-PA2606,gene-PA2606,host,1,0.6011252368821056,0.131155836359024,0.1190822595589401
gene-PA3205,gene-PA3205,host,1,0.5763975252173308,0.1826320588303027,0.0179199094193254
gene-PA0879,gene-PA0879,host,1,0.5649591932572807,0.0616937846368096,0.0755767429911814
gene-PA3430,gene-PA3430,host,1,0.88815660643772,0.2478970071774872,0.0961418438705868
gene-PA1641,gene-PA1641,host,1,0.2514979634500153,0.0672605901195813,0.0775337450569248
gene-PA1210,gene-PA1210,host,1,0.3599100182384259,0.0731533167746943,0.0843265068414318
gene-PA0382,micA,host,1,0.9826065994153272,0.1871593132400231,0.0925243256115401
gene-PA3784,gene-PA3784,host,0.8239393819348289,1,0.1313713885034031,0.0828689057741118
gene-PA0905.1,gene-PA0905.1,host,1,0.4737602235050111,0.2211378210154263,0.0773843039548401
gene-PA4065,gene-PA4065,host,1,0.8177720470167398,0.0662610362991425,0.0883835658421918
gene-PA3217,cyaB,host,1,0.7119808835085457,0.1377963093989386,0.1384046392626471
gene-PA4012,gene-PA4012,host,1,0.5740265073996458,0.0977729300001543,0.0610635850354925
gene-PA0224,gene-PA0224,host,1,0.355700496839018,0.1273033263202935,0.0330886746390085
gene-PA2878,gene-PA2878,host,1,0.3204066226093541,0.0522489571808347,0.0400184045629965
gene-PA4009,gene-PA4009,host,1,0.3554341271657612,0.0625299660569768,0.08486976319975
gene-PA2174,gene-PA2174,host,1,0.3740772119179253,0.0962159908520838,0.0416179251279438
gene-PA0359,gene-PA0359,host,1,0.4821136681335543,0.076476661639339,0.05482301105154
gene-PA4277.2,gene-PA4277.2,host,0.9997576991047036,1,0.6053565524787928,0.2025949658605011
gene-PA1880,gene-PA1880,host,1,0.5923225402729503,0.1222333677955787,0.0466561691833558
gene-PA4779,gene-PA4779,host,1,0.7410491418786426,0.1055761270581722,0.059546510241567
gene-PA5016,aceF,host,1,0.9430020456114568,0.1180472353133132,0.0742525179477156
gene-PA3330,gene-PA3330,host,0.8880382291179658,1,0.1577470714418833,0.0506318685437895
gene-PA1812,mltD,host,1,0.5526725566900083,0.0975806729161539,0.0711613777427759
gene-PA5279,gene-PA5279,host,1,0.7124041015383622,0.1276753472626099,0.0637033475987188
gene-PA5510,gene-PA5510,host,1,0.7812628311904544,0.1265777916761954,0.0850241494355692
gene-PA4725,cbrA,host,1,0.6381666015475226,0.0886220023774431,0.0540657136716689
gene-PA1330,gene-PA1330,host,0.8766291977872819,1,0.0917192815144257,0.0304965487554862
gene-PA2423,gene-PA2423,host,0.4289668389034374,1,0.1255142772962552,0.0370614473655279
gene-PA2464,gene-PA2464,host,1,0.5248848767382963,0.1636131267549394,0.0744182106643743
gene-PA3337,rfaD,host,1,0.6874557065773688,0.1597268360886858,0.0411456113803988
gene-PA1633,kdpA,host,1,0.5787369955222176,0.081740899918151,0.0764429116736105
gene-PA4889,gene-PA4889,host,0.9348257066429174,1,0.0908841117650403,0.0229399262608331
gene-PA2707,gene-PA2707,host,1,0.3122701647210965,0.0685703273757122,0.0279587212078346
gene-PA3486,gene-PA3486,host,1,0.3482919738597662,0.1717402945196703,0.0708478899655338
gene-PA3411,gene-PA3411,host,1,0.047754852972903,0.0141546551000851,0.0127589916136347
gene-PA3623,gene-PA3623,host,1,0.2974655310988849,0.0380041515528097,0.0117684895593016
gene-PA1610,fabA,host,0.2202428369936378,1,0.2046592814350088,0.0532189753389052
gene-PA0385,gene-PA0385,host,1,0.6806314084795082,0.0731708995029966,0.078623824421069
gene-PA2896,gene-PA2896,host,0.8879238504230461,1,0.1633142723921157,0.0682716667622908
gene-PA1699,gene-PA1699,host,1,0.4030844827077603,0.1361265023788939,0.0290248426222454
gene-PA4266,fusA1,host,0.991995290208896,1,0.2905557529096015,0.126041731697959
gene-PA1691,pscT,host,1,0.7558235529555551,0.1688677990457717,0.0733789978326683
gene-PA5555,atpG,host,1,0.6560509163003696,0.1390122107364677,0.0640195961014226
gene-PA4696,ilvI,host,1,0.6696412049474176,0.0932216646710043,0.0402248089119846
gene-PA4590,pra,host,1,0.4066274368980692,0.1601529051280646,0.0589848899655567
gene-PA3643,lpxB,host,0.6506801616663681,1,0.1209683957356713,0.0519045516207502
gene-PA5314,gene-PA5314,host,0.7335050146799194,1,0.1455859973481061,0.0636120730245349
gene-PA3300,fadD2,host,1,0.4433181352968687,0.0393964354276331,0.0231282626374385
gene-PA4370,icmP,host,1,0.6076170617359035,0.0385510554452415,0.0153545612207838
gene-PA0846,gene-PA0846,host,0.9397031418164996,1,0.1443374128063967,0.0485757155337043
gene-PA1068,gene-PA1068,host,1,0.6150763688886793,0.1848343720414685,0.0669206265922448
gene-PA3138,uvrB,host,1,0.5059063715219463,0.0679483148410881,0.0300180866745728
gene-PA1607,gene-PA1607,host,1,0.4053397110504848,0.211165629118206,0.1445996385351113
gene-PA4601,morA,host,1,0.9960057271303172,0.136831961511071,0.0649981136913024
gene-PA2855,gene-PA2855,host,1,0.5234705950459256,0.1445797435130014,0.0621224841087171
gene-PA4471,gene-PA4471,host,1,0.1355899648245339,0.0073886605631413,0.0029973954330602
gene-PA3254,gene-PA3254,host,1,0.8980075767598096,0.213269248806936,0.0629901505747888
gene-PA4006,nadD,host,1,0.9496398096426314,0.1167405379911261,0.0375784448332662
gene-PA1370,gene-PA1370,host,1,0.5946442335577274,0.0457611479584437,0.0287866300209654
gene-PA3349,gene-PA3349,host,1,0.5129457725936712,0.0571117765069947,0.0222905762652964
gene-PA3865,gene-PA3865,host,1,0.9599661197182064,0.105357798457534,0.0354574073874747
gene-PA1044,gene-PA1044,host,1,0.5048752207262945,0.0895151454404857,0.0781210036952482
gene-PA2272,pbpC,host,1,0.483292589062554,0.0617055070969517,0.0356101053670561
gene-PA2558,gene-PA2558,host,0.9256310965817078,1,0.2910146027874536,0.1099602357014137
gene-PA3724,lasB,host,1,0.3604280606481239,0.0374960153162265,0.0147987287816545
gene-PA3368,gene-PA3368,host,0.851715184423875,1,0.188528564740234,0.0528788348129355
gene-PA0622,gene-PA0622,host,0.7426523157034024,1,0.6098150425535902,0.1908250003012239
gene-PA3698,gene-PA3698,host,1,0.3011802063422569,0.0637406435907691,0.0334359329648482
gene-PA0297,spuA,host,0.818657976578356,1,0.12957396237777,0.0279944447849562
gene-PA2436,gene-PA2436,host,1,0.404984025884389,0.0682130994698557,0.0263347458648825
gene-PA4174,gene-PA4174,host,1,0.3177969488441049,0.0324280157302993,0.0140266365160251
gene-PA0899,aruB,host,0.772697765021473,1,0.0709511007808731,0.0164028767275971
gene-PA0451,gene-PA0451,host,1,0.3604867199544928,0.0644818985942954,0.0395550336769332
gene-PA2733,gene-PA2733,host,1,0.8018516974169756,0.0564802120958776,0.0275142265291269
gene-PA2840,gene-PA2840,host,0.1204839562655802,1,0.2655821936732936,0.0965270529238991
gene-PA2165,gene-PA2165,host,1,0.4763038144301809,0.1280247135058714,0.0511639498799546
gene-PA0568,gene-PA0568,host,1,0.4178122733756015,0.0488682961503917,0.0659222165043464
gene-PA4079,gene-PA4079,host,1,0.2620439687280964,0.0525042034754541,0.0386898008570659
gene-PA1194,gene-PA1194,host,0.7013667768911345,1,0.1945696813021669,0.0916619490308866
gene-PA4070,gene-PA4070,host,1,0.1710314345463888,0.1146372934067946,0.0402965444650374
gene-PA3153,wzx,host,0.9182989116039442,1,0.1034246472041422,0.0295155801117013
gene-PA1951,gene-PA1951,host,0.8992381889741639,1,0.1243148460092769,0.1086058857120019
gene-PA2950,gene-PA2950,host,0.3780216623075579,1,0.2696512835791071,0.0898884429945365
gene-PA4661,pagL,host,1,0.6010506571043361,0.1709399490548734,0.0713571251717073
gene-PA4194,gene-PA4194,host,1,0.5796829674188859,0.4012870346359004,0.0876807744209191
gene-PA5038,aroB,host,1,0.7696235656205334,0.1197735823089892,0.0656796237019626
gene-PA1604,gene-PA1604,host,1,0.613474947844932,0.20247065926027,0.1006706188121941
gene-PA2489,gene-PA2489,host,1,0.400563367786393,0.0940504571748001,0.0629451818191209
gene-PA1551,gene-PA1551,host,1,0.8370807429711099,0.3330939378973514,0.3613625433297022
gene-PA3957,gene-PA3957,host,1,0.2786645189967272,0.0475774863920404,0.0115004622445861
gene-PA2199,gene-PA2199,host,1,0.5554759219967237,0.1197607856227898,0.0440324589180286
gene-PA1433,gene-PA1433,host,1,0.9123269292932278,0.0722058786526357,0.021941684922956
gene-PA1612,gene-PA1612,host,1,0.8392572361271949,0.2064854578309438,0.1290973253629853
gene-PA4866,gene-PA4866,host,1,0.3074068773852837,0.0865802845251128,0.0654004225200554
gene-PA1374,gene-PA1374,host,0.9107318493081188,1,0.1448347071430028,0.2118861737204375
gene-PA4577,gene-PA4577,host,1,0.1910014159195276,0.0640697673864705,0.0553555234864303
gene-PA5425,purK,host,1,0.9865656446449717,0.3752883825832048,0.2424044949011169
gene-PA1435,gene-PA1435,host,1,0.7133033342319568,0.3434304552635495,0.0438463457398277
gene-PA4539,gene-PA4539,host,1,0.8119277160274977,0.1451796869756898,0.0664445845106551
gene-PA3570,mmsA,host,1,0.5237209949830807,0.0255112840346452,0.010404890000481
gene-PA0459,gene-PA0459,host,1,0.3968152520453678,0.0443829686457881,0.0188558534011263
gene-PA1579,gene-PA1579,host,1,0.5960705993870897,0.0745034228398278,0.0199861093485297
gene-PA2998,nqrB,host,0.6648702404428843,1,0.1844883601063215,0.0851780235009747
gene-PA4424,gene-PA4424,host,1,0.8296352239598618,0.1418045184756702,0.0560122663432875
gene-PA2041,gene-PA2041,host,0.7093016444150357,1,0.1056587151397018,0.0397123376014645
gene-PA0765,mucC,host,1,0.2666981294826056,0.0480487274587754,0.0276335324578864
gene-PA0231,pcaD,host,1,0.451216224370192,0.0397365618714694,0.0179179188162572
gene-PA5529,gene-PA5529,host,1,0.2401155789688677,0.0894103071770104,0.0652099608650183
gene-PA2904,cobI,host,1,0.6340416631902125,0.2129456237970139,0.0955007708690248
gene-PA1324,gene-PA1324,host,1,0.6725886056255463,0.1301395891478763,0.0144405696543997
gene-PA4965,gene-PA4965,host,0.7400260314855718,1,0.0764587171623151,0.0251525952579451
gene-PA2021,gene-PA2021,host,1,0.8087190790891665,0.3715866117506555,0.0463269075494484
gene-PA3894,gene-PA3894,host,1,0.3088337695168495,0.219106942431699,0.0243125791672221
gene-PA1372,gene-PA1372,host,1,0.9212019878882648,0.1186042908766945,0.0239146817962161
gene-PA1001,phnA,host,1,0.5716232298207211,0.0648394073592784,0.0203623602277877
gene-PA1203,gene-PA1203,host,1,0.4696661157842065,0.0984433376904931,0.038164214061501
gene-PA3139.1,gene-PA3139.1,host,0.6344192457490938,1,0.2687586538156762,0.1084448333381108
gene-PA1882,gene-PA1882,host,1,0.1986365908450294,0.1531463575781768,0.0812652727862624
gene-PA1670,stp1,host,1,0.5107937956789405,0.1137915164893422,0.0693668539045196
gene-PA3366,amiE,host,1,0.5953633615443666,0.1118308057888246,0.0529836068752419
gene-PA5029,gene-PA5029,host,1,0.205536715971356,0.0747734790651205,0.0508702366930433
gene-PA3280,oprO,host,1,0.4578240052386025,0.0834158279018638,0.1636367299709518
gene-PA4799,gene-PA4799,host,1,0.7437654563861816,0.1270892786911712,0.0321866922115377
gene-PA4917,gene-PA4917,host,1,0.2207429617321122,0.0696507197930871,0.0073849538011438
gene-PA3308,gene-PA3308,host,0.6652630417203076,1,0.3399301423374041,0.0952385503594238
gene-PPLUZ19_gp14,gp14,phage,0.00002116213996469643,0.0009064369204349,1,0.3399000729412385
gene-PA4477,cafA,host,1,0.5772056893864161,0.0963771536526612,0.0362029026576714
gene-PA4782,gene-PA4782,host,1,0.3679299095810902,0.2865477714220512,0.0430698200306233
gene-PA1286,gene-PA1286,host,1,0.3102151041144951,0.083597065168677,0.0716796286788993
gene-PA0633,gene-PA0633,host,0.982299482182404,1,0.5996803863751264,0.2166675877599019
gene-PA2750,gene-PA2750,host,1,0.7089144169018983,0.0966397242094179,0.0992402829182009
gene-PA2732,gene-PA2732,host,1,0.8471307654326794,0.0809033856342633,0.0265559259955146
gene-PA1583,sdhA,host,0.7115402422061505,1,0.151838044326468,0.0838391659977427
gene-PA1145,gene-PA1145,host,1,0.5707882736123052,0.0835752777722201,0.0763718241458591
gene-PA3679,gene-PA3679,host,1,0.8060588294228488,0.1895813991418331,0.0911878168429563
gene-PA0466,gene-PA0466,host,0.7652039694779618,1,0.0709025708706085,0.0626128232996197
gene-PA2249,bkdB,host,0.8776780399005387,1,0.1004154516106753,0.0166448290494368
gene-PA1288,gene-PA1288,host,0.8907273871173743,1,0.0926840363566589,0.0373028643573142
gene-PA5065,ubiB,host,0.9960049767560316,1,0.2033857167316432,0.113016963854646
gene-PA5507,gene-PA5507,host,1,0.833690151984383,0.2860434801264031,0.1466236943176098
gene-PA3717,gene-PA3717,host,1,0.5821073776556726,0.1609617704228246,0.0975192272693699
gene-PPLUZ19_gp4,gp4,phage,0.000055998741515578515,0.8574757889869866,1,0.2721844548857801
gene-PA1720,pscG,host,1,0.5348590886481004,0.1296550210491366,0.0289316894661221
gene-PA2355,gene-PA2355,host,1,0.6001915299949074,0.0505491011505169,0.0855313408409862
gene-PA3306,gene-PA3306,host,1,0.3214983585705857,0.0626479453529557,0.0632668598519203
gene-PA2065,pcoA,host,1,0.6170913559052333,0.1241033706403109,0.065756112829557
gene-PA2775,gene-PA2775,host,1,0.7335875982467543,0.232722001160098,0.1475369857620682
gene-PA2501,gene-PA2501,host,1,0.2328021761637629,0.1850555700003258,0.068693544172378
gene-PA0538,dsbB,host,1,0.6681253523209468,0.1068028610380696,0.0818232883243021
gene-PA3099,xcpV,host,1,0.9790921789554003,0.0639951636224886,0.0369314608499731
gene-PA4980,gene-PA4980,host,1,0.3385472521989051,0.0726566714604817,0.0433672951494366
gene-PA5437,gene-PA5437,host,1,0.2820571430316095,0.0386456351234426,0.0161793189401248
gene-PA1846,cti,host,0.9777316437666754,1,0.2149896230959125,0.0962251114110904
gene-PA5101,gene-PA5101,host,1,0.5231679695939029,0.0595587442403915,0.0674522568882091
gene-PA1615,gene-PA1615,host,0.8710590766530144,1,0.140791814590898,0.0699281736523049
gene-PA3049,rmf,host,1,0.1372750950764123,0.0274106304622106,0.0066286578673849
gene-PA3948,rocA1,host,1,0.9665180444693812,0.1409955218961246,0.1216029576407636
gene-PA2916,gene-PA2916,host,1,0.4397926745315705,0.3338348854400778,0.3009184239072747
gene-PA1431,rsaL,host,1,0.8479321195841093,0.098375703041651,0.0215372995997063
gene-PA3303,gene-PA3303,host,1,0.5163719478781045,0.1152343848933181,0.0354720431604125
gene-PA4690.4,gene-PA4690.4,host,1,0.6568054168156225,0.4109860404445405,0.2453312108623897
gene-PA0477,gene-PA0477,host,1,0.3692826396223923,0.0897739680183364,0.0426321773168779
gene-PA4104,gene-PA4104,host,1,0.5931032617620662,0.1878723695031449,0.0395305565372966
